hw_name,model_name,model_size,precision,batch_size,mean_throughput,std_throughput,mean_time,std_time,power_mode,mean_usedMem,std_usedMem,mean_power,std_power,mean_cpu,std_cpu,mean_tempCPU,std_tempCPU,energy(mJ),throughput_per_energy(t_mJ),energy_per_batch
agx64g,resnet18,medium,int8,1,1016.9451159204867,33.000329582559566,0.000985258656024886,6.242027066323674e-05,30W,4889.134765625,351.2126787406901,9707.0,1245.4364696763942,8.598756280454438,4.288242513617104,44.679,0.2856291301670762,9.563905774033568,106.33156996188087,9.563905774033568
agx64g,resnet18,medium,int8,2,1636.795251066306,99.91922097900925,0.0012739688639640313,0.0009902566186826634,30W,4813.46484375,478.6125767535877,9808.0,1498.3753423847666,6.7387385363883,3.4299925008597554,44.593500000000006,0.4961414448857643,12.495086617759219,130.9951104092336,6.247543308879609
agx64g,resnet18,medium,int8,4,2218.391299865992,80.20664855470689,0.0018069747525453063,0.00011264590939267271,30W,5031.84765625,366.1189725915216,10434.25,1255.2342078937568,6.615537764421348,2.7844847971642404,44.66375000000001,0.44903331353772524,18.85442631174586,117.65891272353309,4.713606577936465
agx64g,resnet18,medium,int8,8,2565.447711548955,135.54426653897738,0.0031314022099971275,0.00025052976150154594,30W,5113.76953125,313.29039608298234,11188.5,1566.8782658522011,6.889170686596127,2.4826807090201686,44.42133333333334,0.3179243096503733,35.03569362655286,73.22383107051297,4.379461703319108
agx64g,resnet18,medium,int8,16,2866.0580969625516,182.10898502475197,0.005629424932956646,0.0008067899351793258,30W,5071.088541666667,383.780591768002,11820.333333333334,2235.6845707746875,7.385510609133767,2.8176645859036444,44.37800000000001,0.23147570066855647,66.54167918252521,43.07162266075213,4.158854948907826
agx64g,resnet18,medium,int8,32,3132.3304454625163,117.62309181161936,0.010237006312370251,0.0005780813437694274,30W,5217.795372596154,222.66026688821364,13534.0,1923.8480102821704,6.638261678085735,1.939373191640036,44.4083076923077,0.2266551656207386,138.54764343161898,22.608327127617272,4.329613857238093
agx64g,resnet18,medium,int8,64,3288.000480388158,80.85688855094592,0.019479781932830766,0.0006210843872095881,30W,5239.033118206522,167.2592571027585,14286.95652173913,1777.8386642790542,6.0611769522091326,1.901131499056093,44.55256521739129,0.2385228836147701,278.3067975273126,11.814301733199596,4.348543711364259
agx64g,resnet18,medium,int8,128,3361.2835436722403,54.21338867621727,0.0380926494979858,0.0007486149898285582,30W,5246.798875762195,122.26388282854883,14507.975609756097,1345.313578460518,5.273832458300534,1.8540755702773493,44.7191463414634,0.1888541184321419,552.6472298277657,6.082150352440553,4.31755648302942
agx64g,resnet18,medium,int8,256,3369.8447607994885,34.11737159619158,0.07597644526672359,0.0008483540108654096,30W,5254.92890625,90.25679071174524,14493.825,1050.5799938213752,4.840556835654238,2.028617787648238,45.06527499999997,0.23186202657419858,1101.18930181797,3.0601866139056755,4.301520710226446
agx64g,resnet50,medium,int8,1,503.44230857100996,13.365293067701456,0.0019879207993745308,6.0657717564336176e-05,30W,4993.860677083333,358.21367478387066,10369.666666666666,1420.4687489229273,10.24338062062501,4.67769156106184,45.02033333333333,0.26135084975309764,20.614076049247426,24.422259206198547,20.614076049247426
agx64g,resnet50,medium,int8,2,669.3007748888955,37.621521545251056,0.0030032045447825886,0.00027062604676310066,30W,5092.385602678572,361.759037868671,10924.142857142857,1695.3284272348167,8.495984084054598,2.7822284574365814,44.95957142857144,0.30667619032830945,32.80743547642568,20.400886724896022,16.40371773821284
agx64g,resnet50,medium,int8,4,788.8963496008879,36.64733555534788,0.0050865876855849725,0.00035692407482083193,30W,5228.331597222223,322.4263646447012,11686.333333333334,1894.892675061044,8.136099130745567,2.3775707980512455,44.94400000000001,0.2628897107153502,59.44355922297452,13.271351176024213,14.86088980574363
agx64g,resnet50,medium,int8,8,913.8035537350739,37.882943444118716,0.008774142850875806,0.0004758964921898553,30W,5354.207632211538,288.53374185970745,13117.0,2129.4624908647725,7.492307934484943,2.0358785453740613,44.86753846153847,0.23758844506997584,115.09043177493794,7.93987423317725,14.386303971867243
agx64g,resnet50,medium,int8,16,1003.1267616221992,27.199561292623102,0.01596511410522456,0.000561997016371888,30W,5466.2443359375,231.90465649805626,14563.55,2283.4974208552617,7.135878306645942,2.5644056412772795,44.880799999999994,0.19981138474492488,232.50873752714313,4.314361568907035,14.531796095446445
agx64g,resnet50,medium,int8,32,1058.2259791781048,19.078222965726038,0.030251296586990307,0.0006732006147148474,30W,5570.030445772059,182.33936178532144,15268.14705882353,1897.6060537672513,6.054786143195037,2.2582192060828934,45.138382352941164,0.21115253924748445,461.88124501025436,2.291121344740055,14.433788906570449
agx64g,resnet50,medium,int8,64,1087.5317062778763,13.179159636174639,0.058858712764739946,0.0008174106024210066,30W,5661.142175099207,140.29434370919435,15543.126984126984,1511.217405978067,5.567833227007542,2.3273594567536033,45.452968253968216,0.2568056230073493,914.8484466246088,1.1887561380143272,14.294506978509512
agx64g,resnet50,medium,int8,128,1095.116602347766,18.820428403221797,0.11692209255218503,0.002308821146382193,30W,5767.48902376033,102.98011614069843,15755.98347107438,1129.9468939104402,5.041226358357925,2.553156477459276,45.99838842975202,0.27399861228056394,1842.2225576556561,0.5944540184880651,14.392363731684814
agx64g,resnet50,medium,int8,256,1095.9952713048158,3.9872921989956165,0.23358083358764645,0.0008761893220724491,30W,5901.780872505252,78.78845022385971,15878.840336134454,860.1067933221296,4.627749371710869,2.6382429581964275,46.81487394957991,0.36069005722028724,3708.9927621194297,0.295496740381486,14.488252977029022
agx64g,squeezenet,small,int8,1,981.5978265179467,39.943297412603776,0.001021163105487775,6.111652656987206e-05,30W,4385.808984375,655.3660027802263,8537.9,996.8788458650998,6.580697911384957,3.455821432387327,42.2154,0.21526944356627842,8.718588478344074,112.58678270641146,8.718588478344074
agx64g,squeezenet,small,int8,2,1233.7452421610658,63.768175260646096,0.0016276104655265306,0.0001404561282108032,30W,4870.315290178572,602.0591620070675,9416.285714285714,1254.5361313098574,7.159907110834053,4.456040562505549,42.25857142857143,0.270349685372393,15.32604517495939,80.49990901611282,7.663022587479695
agx64g,squeezenet,small,int8,4,1436.8557252320668,84.81013840283605,0.0028001525790690876,0.00028134736185010813,30W,4994.9462890625,591.0798174768311,9908.0,1593.158229071156,7.49301602863321,4.01029505589461,42.32,0.29739295793372844,27.74391175341652,51.7899472144596,6.93597793835413
agx64g,squeezenet,small,int8,8,1558.9525066325482,76.46279256833192,0.005149719066619824,0.00037471915839112533,30W,5191.6640625,549.1423707086307,11185.90909090909,2309.762345114555,6.948640607581383,3.627549852589599,42.25254545454546,0.17944824526105793,57.60428932293056,27.06313236316545,7.20053616536632
agx64g,squeezenet,small,int8,16,1640.651676672906,60.82537513537418,0.009771032713890028,0.0005213530877074358,30W,5334.10390625,497.43556660564747,12505.8,2670.1216184179425,6.894332488312099,3.524584806939847,42.382933333333334,0.24856918170851067,122.1945809133659,13.426550215316857,7.6371613070853686
agx64g,squeezenet,small,int8,32,1696.513482596787,43.74288898754493,0.018878775917053177,0.0006561945376652074,30W,5502.23291015625,415.3733414443391,13708.833333333334,2429.475514460337,5.563590730140092,2.4008449918281456,42.592208333333325,0.19001578405070832,258.80599258422916,6.555155333370621,8.087687268257161
agx64g,squeezenet,small,int8,64,1733.1147637055253,33.063557477698026,0.036946155746459916,0.000990932874098463,30W,5599.547965116279,313.4866601475572,14445.116279069767,2088.5924425122203,5.115882357895368,2.1525875533451395,42.921046511627885,0.2503143693427275,533.6915158222351,3.24740924733531,8.338929934722424
agx64g,squeezenet,small,int8,128,1750.0724073174067,23.795150041879403,0.07315785799407955,0.0013463939887871873,30W,5724.568235759493,239.40076047731458,14685.113924050633,1545.0159569945345,4.528725233005906,1.9877572111327895,43.49686075949363,0.3291557473363415,1074.3314790825764,1.6289873669268988,8.393214680332628
agx64g,squeezenet,small,int8,256,1685.2940323469663,10.149283525207347,0.15190832730102535,0.001007718455181122,30W,5870.057827333861,175.54966614156112,14851.335443037975,1172.3852305447592,4.090299062215897,1.889875106908492,44.359202531645515,0.34064200831363556,2256.041525338331,0.7470137466083335,8.812662208352856
agx64g,vgg16,large,int8,1,231.49138722634,12.422109946510346,0.0043387039718627415,0.00036215897444239473,30W,9336.441796875,378.80727037338556,12544.1,2934.0890484858223,10.028128953884524,1.9171349299603249,48.98720000000001,0.20808000598060825,54.42513649344342,4.253391027401975,54.42513649344342
agx64g,vgg16,large,int8,2,293.5742398595786,13.309160340574843,0.006831785377502393,0.00042738305723927363,30W,9467.892903645834,258.1518748157941,13212.5,3133.0716702477607,10.270056391740175,2.873402668389763,48.650749999999995,0.19975081067078582,90.26496430025037,3.2523608925724052,45.132482150125185
agx64g,vgg16,large,int8,4,338.5689756721676,11.6697640047502,0.011833846311569165,0.0005820720380755199,30W,9496.508501838236,219.34009907872328,13813.823529411764,2794.4193098766987,9.35491136645862,2.5981539552151856,48.481235294117646,0.24881582782546185,163.47066462219675,2.071129865744702,40.86766615554919
agx64g,vgg16,large,int8,8,370.44762296334244,8.665902930042606,0.02160984165954585,0.0006163477447729561,30W,9531.253756009615,181.0009870082205,14202.76923076923,2273.131712993198,8.404496811616541,2.9139097831915524,48.33126923076923,0.21651393630753868,306.91959420399286,1.2069859010602169,38.36494927549911
agx64g,vgg16,large,int8,16,386.9534522036658,6.372602968748045,0.0413619223670959,0.0008131112222001135,30W,9556.65159574468,138.22207992780466,14467.31914893617,1710.1876849249113,7.410327397154289,3.1263065952973905,48.22704255319146,0.16632131781150802,598.3961314982978,0.6466509922696024,37.39975821864361
agx64g,vgg16,large,int8,32,393.28613159107624,3.6143794597402774,0.08137320056152339,0.0008191238894222491,30W,9576.28379360465,102.9465107982685,14434.220930232557,1224.6142576449777,6.652757955349495,3.3907651747717558,48.140255813953445,0.1510804371691197,1174.5587547051525,0.3348373421215546,36.704961084536016
agx64g,vgg16,large,int8,64,395.89874666347583,1.9881466362839015,0.16166180720520015,0.0008602681090112378,30W,9567.773952095808,71.41765034005095,14811.437125748504,941.1002119725741,6.070157873671168,3.560774990818794,48.08422155688617,0.14749169473034435,2394.4436930546985,0.1653405957349576,37.413182703979665
agx64g,vgg16,large,int8,128,396.757848456303,1.2280543557726484,0.32261806475830074,0.0010184186895428318,30W,9567.998999618903,51.48002366082704,14987.091463414634,714.3193189800959,5.667833267089321,3.6247329238878345,48.051426829268465,0.14079455877099065,4835.106444282478,0.08205772779324638,37.77426909595686
agx64g,vgg16,large,int8,256,396.54151692470003,0.6385286714984021,0.6455835294189454,0.0010536509296877055,30W,9569.533323317308,36.93622484398034,14982.976923076923,532.4390061841702,5.312386155607187,3.6061288564253453,48.08085230769265,0.14012125401493022,9672.76312320261,0.04099568157246539,37.7842309500102
agx64g,alexnet,small,int8,1,1130.6654995329136,94.43430214725737,0.0008923863374590367,0.00010265188411539864,50W,2509.0729166666665,216.2360085372992,9865.333333333334,1935.83892236243,4.733351127048457,1.006386274553623,43.541333333333334,0.6674169111832036,8.803688681145884,128.43088170011785,8.803688681145884
agx64g,alexnet,small,int8,2,2217.516251060827,153.7443660442622,0.0009075447678565474,8.900372729317771e-05,50W,3407.2841796875,427.9958360222854,11640.25,4692.990615446261,7.984874006888173,3.0259905018826054,43.609,0.3998991539542594,10.564047984042176,209.91160343180562,5.282023992021088
agx64g,alexnet,small,int8,4,3835.8492179498644,281.04944757731073,0.0010533902718424287,0.00016736662530222808,50W,3437.72578125,453.19074791894036,11177.6,4943.086060347321,7.509585314373187,0.9969358605897438,43.787200000000006,0.5272430179717884,11.774375102545932,325.77943071649315,2.943593775636483
agx64g,alexnet,small,int8,8,5528.749912161518,151.35416301689938,0.0014484653443097583,5.5123872875563456e-05,50W,3575.646484375,368.3513656568112,11991.333333333334,4634.76030304337,9.00451088285955,1.3570567527982644,43.9735,0.1999057277818717,17.36903076539975,318.31079044290436,2.1711288456749687
agx64g,alexnet,small,int8,16,7863.97902917311,247.3676628704825,0.00203725779247279,8.634434199928607e-05,50W,3625.0026041666665,391.87696277408753,12960.5,5018.849300387491,9.635296416920758,0.9570305790543324,44.18200000000001,0.2678439844387046,26.40387961934359,297.8342252178701,1.6502424762089745
agx64g,alexnet,small,int8,32,9756.305946398137,537.6778475850326,0.0032945692429542047,0.00026928532822970017,50W,3719.073660714286,386.1450735994643,14462.857142857143,5847.401286855881,10.384912254025707,0.9531723642605642,44.36128571428572,0.1837776866086798,47.64888430809767,204.75413198164026,1.4890276346280522
agx64g,alexnet,small,int8,64,11466.54511225528,551.9969090157795,0.005602284899234721,0.00044774778420708796,50W,3841.281640625,398.251468474331,16766.3,6511.417784681509,9.358487547722302,2.9215477592393957,44.693200000000004,0.29394776557900487,93.9295893060391,122.07596346339024,1.467649832906861
agx64g,alexnet,small,int8,128,11985.620062369497,464.6463746059261,0.01069973496246333,0.0005294232341121275,50W,3998.909635416667,308.79434524891025,19834.4,6506.676228525371,9.838317532135596,3.770800674797114,45.18293333333333,0.38758528400979636,212.2228231394827,56.47658383326656,1.6579908057772086
agx64g,alexnet,small,int8,256,12528.998224069437,331.9937234229674,0.020450814964294385,0.0006967017260867572,50W,4160.12984375,257.02274208844494,22957.0,6479.824245301718,9.428895061684905,4.7940641422484545,46.134679999999996,0.5923763387127031,469.4893591353062,26.686437041182433,1.8339428091222898
agx64g,densenet,large,int8,1,73.04826290782667,1.970840637878758,0.013701339163780163,0.00043730521165942266,50W,7815.689019097223,947.9278920043612,12807.277777777777,1166.3898957419383,15.315581740524259,6.017547388342096,52.60727777777777,0.2830220954906992,175.47685659807803,0.41628431420526574,175.47685659807803
agx64g,densenet,large,int8,2,114.36439401584092,2.696047525043388,0.01750011406707759,0.0005207190004201396,50W,8260.364879261364,291.04284454104436,13892.727272727272,1918.7148273635112,14.494985729516062,6.983185157940207,51.847590909090904,0.17414352566910846,243.12431197552704,0.4703947255894049,121.56215598776352
agx64g,densenet,large,int8,4,167.88368653002755,2.899826505585561,0.02383427094268794,0.0004794257537089913,50W,8486.201912715518,257.68022829290265,16405.896551724138,2635.7721062449823,14.491746415145808,7.307650949057376,51.515724137931024,0.13485915842402874,391.02258347150286,0.4293452440510067,97.75564586787571
agx64g,densenet,large,int8,8,222.2149483157723,3.1750261895722165,0.03601009785842891,0.0006302080060237962,50W,8716.779820884147,221.64749703771,19851.341463414636,3425.815491308281,14.446039798815272,7.277171577185918,51.61546341463412,0.27707734457737304,714.8487487186484,0.3108558960396699,89.35609358983105
agx64g,densenet,large,int8,16,282.48656917149503,3.3628422301434227,0.056649355319976766,0.0008034914528511366,50W,8932.740990423386,179.97763084509893,24535.790322580644,4032.71498725479,14.19792767130704,7.234627259762014,52.26924193548385,0.5166778710907625,1389.9367040403183,0.2032370023400007,86.8710440025199
agx64g,densenet,large,int8,32,310.9966673692145,2.3683483486699255,0.10290170777130123,0.000884702359408589,50W,9164.60865825688,168.21188793399148,26854.550458715596,3814.61616797869,14.08245247557991,7.083532703172592,53.507366972477016,0.6675387582110167,2763.3791036324155,0.11254216511965896,86.35559698851299
agx64g,densenet,large,int8,64,333.7111013673535,2.2083173322916685,0.19179164088439937,0.0013617401565446793,50W,9378.665807423858,98.42185907996635,28778.994923857867,2852.6553088655132,13.664630404672591,6.747282894495912,54.97472081218275,0.6383248151338495,5519.5706594505,0.060459612161315464,86.24329155391406
agx64g,densenet,large,int8,128,344.7739230133778,1.3780235944411225,0.3712641906738281,0.0016078291414867735,50W,9630.458264257295,75.70474468292896,29570.591511936338,2259.160807932443,12.979971085177175,6.114738924287154,56.2878116710877,0.5445202642338486,10978.501725425416,0.03140446042968744,85.76954472988606
agx64g,densenet,large,int8,256,349.6006547837496,0.8926908217283742,0.7322691939086914,0.0020073377195230233,50W,9739.438224162719,58.31043740714363,29918.197564276048,1805.578190077037,11.969171956595252,5.144828839852791,56.97477672530473,0.3638064983449783,21908.174413593395,0.015957543891326354,85.5788063030992
agx64g,resnet18,medium,int8,1,1295.6505513152747,83.55834497130813,0.0007776671995520085,0.00010023480687862295,50W,4837.849609375,349.5002359690527,10384.0,1459.4592605939138,13.088355641257765,5.715018692383645,49.81975,0.3510188741364214,8.075296200148056,160.4461953100271,8.075296200148056
agx64g,resnet18,medium,int8,2,2338.858742566208,258.5196908627313,0.0009085698550939038,0.000777001055807326,50W,4759.474609375,462.91083602918684,9606.25,1636.8087599553794,16.126291396014828,4.4883601571813045,49.52300000000001,0.4151377281497456,8.727949170495814,267.9734605321199,4.363974585247907
agx64g,resnet18,medium,int8,4,3932.7831115604763,374.64651754733035,0.0010859145601391288,0.000979520906879168,50W,4769.7919921875,463.33260773572204,10984.5,1978.7259368930638,17.131768246269615,3.478870816936597,49.374750000000006,0.5027632809450866,11.92822848584826,329.7038714697962,2.982057121462065
agx64g,resnet18,medium,int8,8,5444.368001943249,595.3600470448648,0.0015343360016345478,0.0008906198763442904,50W,4866.22734375,461.2556521466898,11297.4,3629.4716970931186,17.443252794184467,4.463916843371927,49.3058,0.44270215721181994,17.33400754486614,314.08593701435893,2.1667509431082674
agx64g,resnet18,medium,int8,16,6477.578562455123,402.6885548143682,0.002486214111328075,0.00026802297912902984,50W,4999.28125,342.0322503839869,13394.666666666666,5457.813615969921,14.11993672267969,6.538939981159034,49.11966666666667,0.28939914766057395,33.30200928320245,194.5101422370456,2.0813755802001532
agx64g,resnet18,medium,int8,32,7288.628007281636,420.23733803447317,0.00441602291250224,0.00046822576930251954,50W,5075.19677734375,321.6098081527174,16479.625,7288.305523968811,13.949651721815213,7.089770654819341,49.05825,0.30258682343136806,72.77440158944472,100.1537332921029,2.2742000496701475
agx64g,resnet18,medium,int8,64,8257.573530746546,334.23722455855045,0.007771369893550824,0.0005415839161360923,50W,5134.3486328125,265.2576643962726,21227.416666666668,8761.49969996143,13.70077349627564,7.626832407086648,49.4475,0.45251408817848027,164.96610680119232,50.05618239326032,2.57759541876863
agx64g,resnet18,medium,int8,128,8691.061277610072,248.48636551747634,0.01474363086414332,0.0005627174924919326,50W,5169.195518092105,217.61161753596372,24945.473684210527,7768.619749911399,13.509426373606237,8.418820383133648,50.012631578947364,0.5721998689780352,367.7868557312013,23.630701157960832,2.87333481040001
agx64g,resnet18,medium,int8,256,8793.748125845832,176.1792864832832,0.029127724573135328,0.00082644944625222,50W,5228.705729166667,144.35567779271267,27509.78787878788,5938.061993179975,12.711793539618329,9.087191813871831,50.9370303030303,0.6490840895469812,801.2975243987102,10.974385740732968,3.1300684546824615
agx64g,resnet50,medium,int8,1,735.537487992444,24.099729120202742,0.0013613535678386195,5.630592745412095e-05,50W,4924.43359375,369.9210234612692,11598.2,2573.3707855651114,16.761226547137316,6.057979679246093,50.34960000000001,0.2693135718822956,15.789250950505878,46.58469805173866,15.789250950505878
agx64g,resnet50,medium,int8,2,1212.8371649864753,73.54941622759691,0.0016596565109490858,0.00018742558062991504,50W,4963.526227678572,451.76921866632136,11610.42857142857,3773.9409047282325,13.907682234698438,7.165552884150448,49.986285714285714,0.34636623886945467,19.26932337348072,62.9413467966205,9.63466168674036
agx64g,resnet50,medium,int8,4,1595.2200519390137,85.50495825901568,0.0025200758430957296,0.00023743034798555786,50W,5116.650390625,381.0034000495328,13646.0,4599.4717957609,15.063955787078962,7.512392519559464,49.87466666666666,0.3489628442494514,34.388954954884326,46.38756990527395,8.597238738721082
agx64g,resnet50,medium,int8,8,1819.7556963729692,98.06218883623303,0.004413760544776866,0.0003350392422583043,50W,5259.458984375,356.29702883726947,15840.0,5966.17836522797,14.899948060172093,7.909984925644126,49.63637500000001,0.26256097931174577,69.91396702926556,26.02850007940803,8.739245878658195
agx64g,resnet50,medium,int8,16,2207.111858369722,92.01498365084342,0.007266865215301465,0.00043426051939999985,50W,5383.011363636364,325.1827279540142,20570.18181818182,8134.476428365649,15.332002757921652,8.372685763131408,49.84345454545455,0.4081265400917615,149.4807387269721,14.76519233960324,9.342546170435757
agx64g,resnet50,medium,int8,32,2437.947215057014,79.8134384537408,0.013144183999061535,0.000571297368443745,50W,5523.059742647059,273.50350211293255,24450.647058823528,8088.308846269849,14.677855582081785,8.931635691143974,50.32670588235294,0.4904515476458791,321.3838038372892,7.585781193539245,10.043243869915287
agx64g,resnet50,medium,int8,64,2584.5863156056835,57.47939476970944,0.024777419404983472,0.0006964846692758261,50W,5630.350350215517,214.6521729532453,27558.41379310345,7214.00657212482,13.934911445283547,9.50509079602562,51.03293103448275,0.6148516621937877,682.8263766878056,3.7851295788290553,10.669162135746962
agx64g,resnet50,medium,int8,128,2653.203100651274,43.90069173400338,0.04826102660751338,0.001075536527438902,50W,5735.723688089623,162.4414025236175,29383.150943396227,5874.846588492025,13.15209899347369,9.885321491047808,52.08109433962261,0.7170154022632494,1418.0610294918272,1.8710076967576417,11.0786017929049
agx64g,resnet50,medium,int8,256,2680.453286702724,27.260296578164297,0.09551702291870114,0.001064068068259634,50W,5883.43125,123.66787302241576,30742.3,4354.649674529374,12.138913256488022,9.972318080869977,53.716159999999945,0.8168726607240553,2936.412973673586,0.9128325309601651,11.470363178412445
agx64g,squeezenet,small,int8,1,1509.9842182728605,139.6492545605171,0.0006730976964234822,0.0001381442042607609,50W,4209.9140625,647.7477413621233,8690.875,1120.6793140769576,10.40971314237372,4.006573926608846,45.948750000000004,0.28972684179609903,5.849807942404431,258.12543473901053,5.849807942404431
agx64g,squeezenet,small,int8,2,2218.4041167873193,191.33403767319876,0.0009114389765262105,0.00012357123686929347,50W,4662.778125,643.0088093653997,9791.8,2027.5880252161683,12.24107639202144,3.777823254432374,45.918600000000005,0.3982000753390211,8.924628170349347,248.57104121800984,4.462314085174674
agx64g,squeezenet,small,int8,4,3031.086719066689,250.47568625142299,0.0013331327674388402,0.00017181855052171048,50W,4696.791294642857,687.2235251630153,10635.42857142857,2704.787844862196,12.058942976117029,4.481394340371902,45.84357142857143,0.3258403786840321,14.178438324326681,213.7814228712408,3.5446095810816702
agx64g,squeezenet,small,int8,8,3434.539474679269,287.316302247168,0.002356376828432033,0.0003368487529361526,50W,4988.382254464285,635.0115800434581,12929.42857142857,5113.023986420784,12.802674946901604,4.811394319902392,45.95957142857143,0.33299192039389974,30.466605890581366,112.73127984830906,3.808325736322671
